变量,滞后步数,滞后秒数,相关系数,绝对相关系数
17#风箱负压,54,108,0.10797461624053545,0.10797461624053545
17#风箱负压,55,110,0.1080038060965755,0.1080038060965755
17#风箱负压,56,112,0.1085241756783143,0.1085241756783143
17#风箱负压,57,114,0.11282056236233089,0.11282056236233089
17#风箱负压,58,116,0.11765395601184894,0.11765395601184894
17#风箱负压,59,118,0.11673434082473957,0.11673434082473957
17#风箱负压,60,120,0.11230517021137146,0.11230517021137146
17#风箱负压,61,122,0.1091251277814867,0.1091251277814867
17#风箱负压,62,124,0.10444335079421611,0.10444335079421611
17#风箱负压,63,126,0.09439139349443197,0.09439139349443197
17#风箱负压,64,128,0.08701114641897122,0.08701114641897122
17#风箱负压,65,130,0.0827727469880119,0.0827727469880119
17#风箱负压,66,132,0.07731785548038464,0.07731785548038464
17#风箱负压,67,134,0.0749582865056526,0.0749582865056526
17#风箱负压,68,136,0.08437148993127544,0.08437148993127544
17#风箱负压,69,138,0.09002618067703955,0.09002618067703955
17#风箱负压,70,140,0.09125383051475434,0.09125383051475434
17#风箱负压,71,142,0.08500074697154655,0.08500074697154655
17#风箱负压,72,144,0.08950805055582402,0.08950805055582402
17#风箱负压,73,146,0.09742022786123868,0.09742022786123868
17#风箱负压,74,148,0.09089249936714965,0.09089249936714965
17#风箱负压,75,150,0.08600860040752725,0.08600860040752725
17#风箱负压,76,152,0.08974554956500028,0.08974554956500028
17#风箱负压,77,154,0.08384287152660197,0.08384287152660197
17#风箱负压,78,156,0.0849160548602408,0.0849160548602408
17#风箱负压,79,158,0.08815942149532724,0.08815942149532724
17#风箱负压,80,160,0.09495789173949802,0.09495789173949802
18#风箱负压,0,0,-0.06558340144941598,0.06558340144941598
18#风箱负压,1,2,-0.059193212116535054,0.059193212116535054
18#风箱负压,2,4,-0.040264156492939004,0.040264156492939004
18#风箱负压,3,6,-0.008943260061561433,0.008943260061561433
18#风箱负压,4,8,-0.00018765588157698302,0.00018765588157698302
18#风箱负压,5,10,0.0114362519064987,0.0114362519064987
18#风箱负压,6,12,0.025150693084829343,0.025150693084829343
18#风箱负压,7,14,0.03315338532712167,0.03315338532712167
18#风箱负压,8,16,0.03952453107544235,0.03952453107544235
18#风箱负压,9,18,0.044309158719697025,0.044309158719697025
18#风箱负压,10,20,0.04056904296767411,0.04056904296767411
18#风箱负压,11,22,0.046317782721697974,0.046317782721697974
18#风箱负压,12,24,0.05189982616733475,0.05189982616733475
18#风箱负压,13,26,0.053901555620704984,0.053901555620704984
18#风箱负压,14,28,0.05871762150254127,0.05871762150254127
18#风箱负压,15,30,0.05871768791555806,0.05871768791555806
18#风箱负压,16,32,0.05593521377164043,0.05593521377164043
18#风箱负压,17,34,0.046571100425261386,0.046571100425261386
18#风箱负压,18,36,0.04413474588790418,0.04413474588790418
18#风箱负压,19,38,0.04479721078208502,0.04479721078208502
18#风箱负压,20,40,0.05321372180490205,0.05321372180490205
18#风箱负压,21,42,0.061391901415045386,0.061391901415045386
18#风箱负压,22,44,0.07426032434330888,0.07426032434330888
18#风箱负压,23,46,0.08925074442133532,0.08925074442133532
18#风箱负压,24,48,0.09259670226476797,0.09259670226476797
18#风箱负压,25,50,0.08614377659320176,0.08614377659320176
18#风箱负压,26,52,0.0850589466526518,0.0850589466526518
18#风箱负压,27,54,0.0671720298390095,0.0671720298390095
18#风箱负压,28,56,0.059222023090715066,0.059222023090715066
18#风箱负压,29,58,0.05738990890239753,0.05738990890239753
18#风箱负压,30,60,0.05709965406850086,0.05709965406850086
18#风箱负压,31,62,0.05247709567389273,0.05247709567389273
18#风箱负压,32,64,0.05733941366927992,0.05733941366927992
18#风箱负压,33,66,0.060941375534318824,0.060941375534318824
18#风箱负压,34,68,0.06396665163965909,0.06396665163965909
18#风箱负压,35,70,0.06611923185212634,0.06611923185212634
18#风箱负压,36,72,0.07246235358984404,0.07246235358984404
18#风箱负压,37,74,0.0762234259589681,0.0762234259589681
18#风箱负压,38,76,0.07658581992181308,0.07658581992181308
18#风箱负压,39,78,0.08905024235695068,0.08905024235695068
18#风箱负压,40,80,0.09752151523455775,0.09752151523455775
18#风箱负压,41,82,0.10705952676621983,0.10705952676621983
18#风箱负压,42,84,0.10856972904153601,0.10856972904153601
18#风箱负压,43,86,0.10904617765195339,0.10904617765195339
18#风箱负压,44,88,0.11515560712221355,0.11515560712221355
18#风箱负压,45,90,0.11023656172277163,0.11023656172277163
18#风箱负压,46,92,0.10229507838287279,0.10229507838287279
18#风箱负压,47,94,0.09794384228527907,0.09794384228527907
18#风箱负压,48,96,0.09936871448553715,0.09936871448553715
18#风箱负压,49,98,0.09759440458675499,0.09759440458675499
18#风箱负压,50,100,0.09462128323867858,0.09462128323867858
18#风箱负压,51,102,0.09742541329727293,0.09742541329727293
18#风箱负压,52,104,0.10280455145917305,0.10280455145917305
18#风箱负压,53,106,0.10449259186945298,0.10449259186945298
18#风箱负压,54,108,0.10891390932889233,0.10891390932889233
18#风箱负压,55,110,0.10892507039554014,0.10892507039554014
18#风箱负压,56,112,0.10972444064201257,0.10972444064201257
18#风箱负压,57,114,0.11187229659977699,0.11187229659977699
18#风箱负压,58,116,0.11792138431260869,0.11792138431260869
18#风箱负压,59,118,0.11704265599123828,0.11704265599123828
18#风箱负压,60,120,0.11319243843700258,0.11319243843700258
18#风箱负压,61,122,0.11006154732492283,0.11006154732492283
18#风箱负压,62,124,0.1057152598733347,0.1057152598733347
18#风箱负压,63,126,0.09578368735750865,0.09578368735750865
18#风箱负压,64,128,0.08764813467154262,0.08764813467154262
18#风箱负压,65,130,0.08312097760312175,0.08312097760312175
18#风箱负压,66,132,0.07758797161055098,0.07758797161055098
18#风箱负压,67,134,0.07620068671468339,0.07620068671468339
18#风箱负压,68,136,0.08474711096186698,0.08474711096186698
18#风箱负压,69,138,0.09063264530094965,0.09063264530094965
18#风箱负压,70,140,0.09229898478620609,0.09229898478620609
18#风箱负压,71,142,0.08538835928326058,0.08538835928326058
18#风箱负压,72,144,0.0905659960305298,0.0905659960305298
18#风箱负压,73,146,0.09854483532381507,0.09854483532381507
18#风箱负压,74,148,0.09061569506802078,0.09061569506802078
18#风箱负压,75,150,0.08580566982356712,0.08580566982356712
18#风箱负压,76,152,0.08947360128071306,0.08947360128071306
18#风箱负压,77,154,0.08340099673135352,0.08340099673135352
18#风箱负压,78,156,0.08592180779246798,0.08592180779246798
18#风箱负压,79,158,0.08987330204102972,0.08987330204102972
18#风箱负压,80,160,0.09747687042468611,0.09747687042468611
1#风箱平均温度,0,0,0.07339196991987233,0.07339196991987233
1#风箱平均温度,1,2,0.07092302603440748,0.07092302603440748
1#风箱平均温度,2,4,0.07521701038021329,0.07521701038021329
1#风箱平均温度,3,6,0.08582470249963496,0.08582470249963496
1#风箱平均温度,4,8,0.09646114545983084,0.09646114545983084
1#风箱平均温度,5,10,0.10678981021779602,0.10678981021779602
1#风箱平均温度,6,12,0.1191064688285759,0.1191064688285759
1#风箱平均温度,7,14,0.13322040723422499,0.13322040723422499
1#风箱平均温度,8,16,0.14738042186587316,0.14738042186587316
1#风箱平均温度,9,18,0.1568174528626873,0.1568174528626873
1#风箱平均温度,10,20,0.16145500409550237,0.16145500409550237
1#风箱平均温度,11,22,0.16270914720622445,0.16270914720622445
1#风箱平均温度,12,24,0.16215466544084747,0.16215466544084747
1#风箱平均温度,13,26,0.1610444602344087,0.1610444602344087
1#风箱平均温度,14,28,0.16003298980400513,0.16003298980400513
1#风箱平均温度,15,30,0.15950349121868682,0.15950349121868682
1#风箱平均温度,16,32,0.1594615193022367,0.1594615193022367
1#风箱平均温度,17,34,0.1618798747399293,0.1618798747399293
1#风箱平均温度,18,36,0.16592653503176075,0.16592653503176075
1#风箱平均温度,19,38,0.16819967711673478,0.16819967711673478
1#风箱平均温度,20,40,0.1687529483460779,0.1687529483460779
1#风箱平均温度,21,42,0.1648970002108447,0.1648970002108447
1#风箱平均温度,22,44,0.1588890226202178,0.1588890226202178
1#风箱平均温度,23,46,0.1512065127895322,0.1512065127895322
1#风箱平均温度,24,48,0.1405314597986475,0.1405314597986475
1#风箱平均温度,25,50,0.13036786152142246,0.13036786152142246
1#风箱平均温度,26,52,0.12355404570981056,0.12355404570981056
1#风箱平均温度,27,54,0.11787196940572625,0.11787196940572625
1#风箱平均温度,28,56,0.11191717856746375,0.11191717856746375
1#风箱平均温度,29,58,0.10970522806885823,0.10970522806885823
1#风箱平均温度,30,60,0.1124195787289745,0.1124195787289745
1#风箱平均温度,31,62,0.11690890409337708,0.11690890409337708
1#风箱平均温度,32,64,0.12168877805350954,0.12168877805350954
1#风箱平均温度,33,66,0.12361164288379944,0.12361164288379944
1#风箱平均温度,34,68,0.1250334300768415,0.1250334300768415
1#风箱平均温度,35,70,0.12522782091896886,0.12522782091896886
1#风箱平均温度,36,72,0.11931797748970356,0.11931797748970356
1#风箱平均温度,37,74,0.10728317829820855,0.10728317829820855
1#风箱平均温度,38,76,0.09838005769011991,0.09838005769011991
1#风箱平均温度,39,78,0.0923007051396594,0.0923007051396594
1#风箱平均温度,40,80,0.08752282956558317,0.08752282956558317
1#风箱平均温度,41,82,0.08336266352643981,0.08336266352643981
1#风箱平均温度,42,84,0.07751875081236775,0.07751875081236775
1#风箱平均温度,43,86,0.07300514225737072,0.07300514225737072
1#风箱平均温度,44,88,0.06785723366670614,0.06785723366670614
1#风箱平均温度,45,90,0.061557426276734814,0.061557426276734814
1#风箱平均温度,46,92,0.05709113647720082,0.05709113647720082
1#风箱平均温度,47,94,0.055147002619345624,0.055147002619345624
1#风箱平均温度,48,96,0.055540117173577944,0.055540117173577944
1#风箱平均温度,49,98,0.056548042947400186,0.056548042947400186
1#风箱平均温度,50,100,0.05361338243921267,0.05361338243921267
1#风箱平均温度,51,102,0.04622182303417427,0.04622182303417427
1#风箱平均温度,52,104,0.03479163047548685,0.03479163047548685
1#风箱平均温度,53,106,0.023438501347573644,0.023438501347573644
1#风箱平均温度,54,108,0.021058338590035235,0.021058338590035235
1#风箱平均温度,55,110,0.021487186225120622,0.021487186225120622
1#风箱平均温度,56,112,0.0272478340005427,0.0272478340005427
1#风箱平均温度,57,114,0.03513311052332125,0.03513311052332125
1#风箱平均温度,58,116,0.04046182291765821,0.04046182291765821
1#风箱平均温度,59,118,0.042623234258418775,0.042623234258418775
1#风箱平均温度,60,120,0.041201434393767875,0.041201434393767875
1#风箱平均温度,61,122,0.03652403741309722,0.03652403741309722
1#风箱平均温度,62,124,0.032067504798667754,0.032067504798667754
1#风箱平均温度,63,126,0.030936533826571463,0.030936533826571463
1#风箱平均温度,64,128,0.03133129579128813,0.03133129579128813
1#风箱平均温度,65,130,0.031273985842691455,0.031273985842691455
1#风箱平均温度,66,132,0.030608380906083504,0.030608380906083504
1#风箱平均温度,67,134,0.031188310030026804,0.031188310030026804
1#风箱平均温度,68,136,0.031613473684208374,0.031613473684208374
1#风箱平均温度,69,138,0.0290777600553366,0.0290777600553366
1#风箱平均温度,70,140,0.024117481579393335,0.024117481579393335
1#风箱平均温度,71,142,0.017027385526040033,0.017027385526040033
1#风箱平均温度,72,144,0.007886648505565993,0.007886648505565993
1#风箱平均温度,73,146,-0.0010711318863100554,0.0010711318863100554
1#风箱平均温度,74,148,-0.006649241814190875,0.006649241814190875
1#风箱平均温度,75,150,-0.008604749790864362,0.008604749790864362
1#风箱平均温度,76,152,-0.009069662421713384,0.009069662421713384
1#风箱平均温度,77,154,-0.010029388700102084,0.010029388700102084
1#风箱平均温度,78,156,-0.011500361781027807,0.011500361781027807
1#风箱平均温度,79,158,-0.01464197897102475,0.01464197897102475
1#风箱平均温度,80,160,-0.019569647526520833,0.019569647526520833
2#风箱平均温度,0,0,0.10906818551176037,0.10906818551176037
2#风箱平均温度,1,2,0.11860103327804189,0.11860103327804189
2#风箱平均温度,2,4,0.130793758789377,0.130793758789377
2#风箱平均温度,3,6,0.1431313891162269,0.1431313891162269
2#风箱平均温度,4,8,0.15635639840627194,0.15635639840627194
2#风箱平均温度,5,10,0.16912829120401418,0.16912829120401418
2#风箱平均温度,6,12,0.18182164642987864,0.18182164642987864
2#风箱平均温度,7,14,0.19260537537874714,0.19260537537874714
2#风箱平均温度,8,16,0.19983672855577622,0.19983672855577622
2#风箱平均温度,9,18,0.20303150084670357,0.20303150084670357
2#风箱平均温度,10,20,0.2039188890369186,0.2039188890369186
2#风箱平均温度,11,22,0.20433082990185059,0.20433082990185059
2#风箱平均温度,12,24,0.20696294258590106,0.20696294258590106
2#风箱平均温度,13,26,0.21171178161655835,0.21171178161655835
2#风箱平均温度,14,28,0.21825059214463122,0.21825059214463122
2#风箱平均温度,15,30,0.2258414122078778,0.2258414122078778
2#风箱平均温度,16,32,0.23209209142286263,0.23209209142286263
2#风箱平均温度,17,34,0.2357386556107394,0.2357386556107394
2#风箱平均温度,18,36,0.23535081410791875,0.23535081410791875
2#风箱平均温度,19,38,0.22935629161420448,0.22935629161420448
2#风箱平均温度,20,40,0.2200307192280332,0.2200307192280332
2#风箱平均温度,21,42,0.20883868001493525,0.20883868001493525
2#风箱平均温度,22,44,0.19630877002351468,0.19630877002351468
2#风箱平均温度,23,46,0.182668063417826,0.182668063417826
2#风箱平均温度,24,48,0.1691472741890968,0.1691472741890968
2#风箱平均温度,25,50,0.1578859862227888,0.1578859862227888
2#风箱平均温度,26,52,0.1504478331892144,0.1504478331892144
2#风箱平均温度,27,54,0.14680623846784913,0.14680623846784913
2#风箱平均温度,28,56,0.14721058200875303,0.14721058200875303
2#风箱平均温度,29,58,0.14966231954491824,0.14966231954491824
2#风箱平均温度,30,60,0.15205271243562704,0.15205271243562704
2#风箱平均温度,31,62,0.15451462201419822,0.15451462201419822
2#风箱平均温度,32,64,0.1562694218689685,0.1562694218689685
2#风箱平均温度,33,66,0.1563349582187996,0.1563349582187996
2#风箱平均温度,34,68,0.15257516774974078,0.15257516774974078
2#风箱平均温度,35,70,0.1418274201819802,0.1418274201819802
2#风箱平均温度,36,72,0.12793254332682144,0.12793254332682144
2#风箱平均温度,37,74,0.11672877742387058,0.11672877742387058
2#风箱平均温度,38,76,0.10889468374505896,0.10889468374505896
2#风箱平均温度,39,78,0.10299796422288462,0.10299796422288462
2#风箱平均温度,40,80,0.09769386096460093,0.09769386096460093
2#风箱平均温度,41,82,0.09255648614024484,0.09255648614024484
2#风箱平均温度,42,84,0.08775009934107263,0.08775009934107263
2#风箱平均温度,43,86,0.08330804103413819,0.08330804103413819
2#风箱平均温度,44,88,0.08090092162019345,0.08090092162019345
2#风箱平均温度,45,90,0.0813743755941635,0.0813743755941635
2#风箱平均温度,46,92,0.084134254749285,0.084134254749285
2#风箱平均温度,47,94,0.08745000496952922,0.08745000496952922
2#风箱平均温度,48,96,0.08675586319216588,0.08675586319216588
2#风箱平均温度,49,98,0.08013199214972745,0.08013199214972745
2#风箱平均温度,50,100,0.06943478616974787,0.06943478616974787
2#风箱平均温度,51,102,0.059906721945929636,0.059906721945929636
2#风箱平均温度,52,104,0.057128983244843994,0.057128983244843994
2#风箱平均温度,53,106,0.059712020136820546,0.059712020136820546
2#风箱平均温度,54,108,0.06318518445535283,0.06318518445535283
2#风箱平均温度,55,110,0.06591472826006525,0.06591472826006525
2#风箱平均温度,56,112,0.06691874840514829,0.06691874840514829
